country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062723,3,,Male,,No,8,Afan Oromo,6,,,0,0,,14.39999962,6,6.00E-02,0,20,0.300000012,,,,,,0,0,39,5,0,6,9.84E-02,35,6,1,,,,,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.748831511,5,1,4,,,301,52,1601,,,406,,,,,17.97999954,20.09000015,6.400000095,,,,,,0,0,38,5,0,,,,,,,56a224440ff35a04a60619f3d593d673
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041833,3,,Female,,No,12,Afan Oromo,0,,,0,0,,0,0,0,30,10,0,,,,,,0,0,30,5,0,0,0,35,6,0,0,0,0,0,,,,,,,,,,1,0.166666672,6,0.166666672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530507505,5,1,3,,,301,37,1668,,,404,,,,,41.49000168,4.150000095,1.899999976,,,,,,0,0,25,5,0,,,,,,,3f0477c7b469b0d4383598f509438674
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041834,3,,Male,,No,10,Afan Oromo,32,,,0,0,,0,32,0.319999993,0,59,0.542372882,,,,,,0,0,30,5,0,0,0,35,6,0,0,0,0,0,,,,,,,,,,3,0.5,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279214472,5,1,4,,,301,37,1601,,,404,,,,,41.49000168,4.150000095,1,,,,,,0,0,25,5,0,,,,,,,3f0477c7b469b0d4383598f509438674
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041730,3,,Male,,No,10,Afan Oromo,16,,,0,0,,0,16,0.159999996,0,26,0.615384638,,,,,,0,0,45,5,0,0,0,45,6,0,0,0,0,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81058985,5,1,4,,,301,37,1601,,,404,,,,,41.49000168,3.230000019,3.730000019,,,,,,0,0,45,5,0,,,,,,,b533703931ef1cbf58055c3b50719ccc
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041839,3,,Female,,No,10,Afan Oromo,17,,,0,0,,0,17,0.170000002,0,27,0.629629612,,,,,,0,0,48,5,0,0,0,50,6,0,0,0,0,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530507505,5,1,3,,,301,37,1668,,,404,,,,,41.49000168,4.150000095,1.899999976,,,,,,0,0,47,5,0,,,,,,,3f0477c7b469b0d4383598f509438674
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Urban,13040923,3,,Female,,No,10,Afan Oromo,95,,,57.69230652,46,,71.76470947,95,0.949999988,0,96,0.989583313,,,,,,50,1,8,50,1,61,1,9,61,1,6,1,6,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417357057,14,1,3,,,1,1,159,,,1311,,,,,1,1,2.700000048,,,,,,46,0.920000017,0,46,1,,,,,,,c9d0d465516119f7349e493f38154410
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4073208,2,,Male,,No,10,Afan Oromo,45,,,14,0,,0,45,0.449999988,0,62,0.725806475,,,,,,14,0.280000001,0,25,0.560000002,0,0,42,6,0,0,0,0,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845099688,5,1,2,,,301,22,1562,,,407,,,,,56.77000046,1.080000043,8.5,,,,,,0,0,45,5,0,,,,,,,88e7915ec608f889ac93b0b2a991e78d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041708,2,,Female,,No,8,Afan Oromo,0,,,0,0,,0,0,0,45,10,0,,,,,,0,0,35,5,0,0,0,40,6,0,0,0,0,0,,,,,,,,,,3,0.5,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543290794,5,1,1,,,301,37,1676,,,404,,,,,41.49000168,3.230000019,2.5,,,,,,0,0,40,5,0,,,,,,,b533703931ef1cbf58055c3b50719ccc
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Rural,4145812,2,,Male,,No,9,Afan Oromo,46,,,12,15,,16,46,0.460000008,0,53,0.867924511,,,,,,12,0.239999995,0,17,0.70588237,16,0.262295067,0,19,0.842105269,0,0,2,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252342105,6,1,2,,,98,1,1087,,,414,,,,,1,1,4.599999905,,,,,,15,0.300000012,0,17,0.882352948,,,,,,,1d90d9a93e807946a694b2285e7d9925
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Urban,4094225,2,,Female,,No,8,Afan Oromo,19,,,0,0,,0,19,0.189999998,0,41,0.463414639,,,,,,0,0,19,5,0,0,0,16,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499198556,6,1,1,,,98,1,1113,,,409,,,,,1,1,9.100000381,,,,,,0,0,19,5,0,,,,,,,895ae40aa3d65619b4834639feca91e9
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4020924,3,,Female,,No,10,Afan Oromo,65,,,23,17,,39,65,0.649999976,0,72,0.902777791,,,,,,23,0.460000008,0,30,0.766666651,39,0.639344275,0,47,0.829787254,3,0.5,4,0.75,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.733667016,5,1,3,,,301,45,1668,,,402,,,,,28.63999939,16.22999954,2.299999952,,,,,,17,0.340000004,0,25,0.680000007,,,,,,,7346fc314ed8b83f8bf7c435268a27cd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4062929,3,,Female,,No,10,Afan Oromo,56,,,24,21,,24,56,0.560000002,0,57,0.982456148,,,,,,24,0.479999989,0,27,0.888888896,24,0.393442631,0,25,0.959999979,1,0.166666672,2,0.5,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116824441,5,1,3,,,301,52,1668,,,406,,,,,17.97999954,3.710000038,1.080000043,,,,,,21,0.419999987,0,22,0.954545438,,,,,,,134798e06a384993535fcf9dd77076ed
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Urban,4145735,3,,Male,,No,18,Afan Oromo,102.4137955,,,54.54545593,39,,67.77777863,99,0.99000001,2,99,1,,,,,,50,1,5,50,1,61,1,6,61,1,6,1,6,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307199091,6,1,4,,,98,1,1187,,,414,,,,,1,1,5.599999905,,,,,,39,0.779999971,0,40,0.975000024,,,,,,,40dfa65c9d4066b245a78671f4b7c6b4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Rural,4104404,2,,Male,,No,8,Afan Oromo,42,,,20,6,,29,42,0.419999987,0,44,0.954545438,,,,,,20,0.400000006,0,28,0.714285731,29,0.475409836,0,42,0.690476179,1,0.166666672,4,0.25,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307199091,6,1,2,,,98,1,1087,,,410,,,,,1,1,5.599999905,,,,,,6,0.119999997,0,19,0.315789461,,,,,,,2acae41ec4fc9f00d161265eca20ff7b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Urban,4145706,2,,Male,,No,18,Afan Oromo,67,,,14,19,,23,67,0.670000017,0,69,0.9710145,,,,,,14,0.280000001,0,23,0.608695626,23,0.377049178,0,25,0.920000017,2,0.333333343,2,1,,,,,,,,,,5,0.833333313,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.230399311,6,1,2,,,98,1,1087,,,414,,,,,1,1,4.199999809,,,,,,19,0.379999995,0,26,0.730769217,,,,,,,40dfa65c9d4066b245a78671f4b7c6b4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4052311,2,,Female,,No,9,Afan Oromo,0,,,0,0,,0,0,0,33,10,0,,,,,,0,0,34,5,0,0,0,30,6,0,0,0,0,0,,,,,,,,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449635774,5,1,1,,,301,37,1676,,,405,,,,,15.03999996,4.190000057,4.400000095,,,,,,0,0,25,5,0,,,,,,,db99a5d2922b132a474f4284cd6e4abf
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Urban,4145630,3,,Female,,No,9,Afan Oromo,89,,,57.69230652,30,,62.10526276,89,0.889999986,0,89,1,,,,,,50,1,8,50,1,59,0.967213094,3,61,0.967213094,5,0.833333313,6,0.833333313,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.647312403,6,1,3,,,98,1,1152,,,414,,,,,1,1,11.80000019,,,,,,30,0.600000024,0,32,0.9375,,,,,,,ee79fe838367a07afb44cfc7a8f1fa04
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Urban,13040741,2,,Female,,No,10,Afan Oromo,80,,,30,21,,31,80,0.800000012,0,82,0.975609779,,,,,,30,0.600000024,0,31,0.967741907,31,0.508196712,0,31,1,0,0,2,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590482891,14,1,1,,,1,1,171,,,1311,,,,,1,1,3.819999933,,,,,,21,0.419999987,0,23,0.913043499,,,,,,,7ccd8a93056101bad86d7b3153f8861b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4062930,3,,Female,,No,8,Afan Oromo,48,,,17,12,,14,48,0.479999989,0,50,0.959999979,,,,,,17,0.340000004,0,19,0.894736826,14,0.229508191,0,16,0.875,,,,,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116824441,5,1,3,,,301,52,1668,,,406,,,,,17.97999954,3.710000038,1.080000043,,,,,,12,0.239999995,0,20,0.600000024,,,,,,,134798e06a384993535fcf9dd77076ed
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4052235,3,,Female,,No,12,Afan Oromo,25,,,0,4,,0,25,0.25,0,45,0.555555582,,,,,,0,0,45,5,0,0,0,43,6,0,0,0,0,0,,,,,,,,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412613302,5,1,3,,,301,37,1668,,,405,,,,,15.03999996,15.38000011,1.100000024,,,,,,4,8.00E-02,0,18,0.222222224,,,,,,,5ddf05421955ff52b87ebb39e8b09009
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Urban,13040714,3,,Female,,No,10,Afan Oromo,96,,,51.42856979,29,,67.77777863,96,0.959999979,0,99,0.969696999,,,,,,48,0.959999979,4,50,0.959999979,61,1,6,61,1,6,1,6,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386441708,14,1,3,,,1,1,159,,,1311,,,,,1,1,2.5,,,,,,29,0.579999983,0,35,0.828571439,,,,,,,7ccd8a93056101bad86d7b3153f8861b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4052219,2,,Male,,No,10,Afan Oromo,20,,,0,0,,0,20,0.200000003,0,44,0.454545468,,,,,,0,0,40,5,0,0,0,47,6,0,0,0,0,0,,,,,,,,,,3,0.5,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487633854,5,1,2,,,301,37,1562,,,405,,,,,15.03999996,15.38000011,1.299999952,,,,,,0,0,45,5,0,,,,,,,5ddf05421955ff52b87ebb39e8b09009
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Rural,4114901,2,,Male,,No,9,Afan Oromo,23,,,0,0,,0,23,0.230000004,0,43,0.534883738,,,,,,0,0,28,5,0,0,0,14,6,0,0,0,5,0,,,,,,,,,,2,0.333333343,6,0.333333343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78E-02,6,1,2,,,98,1,1087,,,411,,,,,1,1,1.600000024,,,,,,0,0,12,5,0,,,,,,,b15b75b13d2143f66626bc97cf0fad83
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Rural,4114906,2,,Male,,No,10,Afan Oromo,43,,,9,0,,0,43,0.430000007,0,56,0.767857134,,,,,,9,0.180000007,0,27,0.333333343,0,0,8,6,0,0,0,0,0,,,,,,,,,,1,0.166666672,6,0.166666672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78E-02,6,1,2,,,98,1,1087,,,411,,,,,1,1,1.600000024,,,,,,0,0,22,5,0,,,,,,,b15b75b13d2143f66626bc97cf0fad83
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Urban,4145738,3,,Male,,No,18,Afan Oromo,76,,,39,25,,51,76,0.75999999,0,78,0.974358976,,,,,,39,0.779999971,0,43,0.906976759,51,0.83606559,0,56,0.910714269,4,0.666666687,5,0.800000012,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307199091,6,1,4,,,98,1,1187,,,414,,,,,1,1,5.599999905,,,,,,25,0.5,0,31,0.806451619,,,,,,,40dfa65c9d4066b245a78671f4b7c6b4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Urban,13103032,3,,Female,,No,11,Afan Oromo,89,,,44,32,,49,89,0.889999986,0,91,0.978021979,,,,,,44,0.879999995,0,45,0.977777779,49,0.803278685,0,50,0.980000019,2,0.333333343,4,0.5,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324611008,14,1,3,,,1,1,159,,,1311,,,,,1,1,2.099999905,,,,,,32,0.639999986,0,35,0.914285719,,,,,,,1005f21176c0c499085c2c0f483adb0e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Somali,,,Control,Baseline,Rural,5032330,3,,Male,,No,13,Somaligna,49,,,19,30,,32,49,0.49000001,0,64,0.765625,,,,,,19,0.379999995,0,27,0.703703701,32,0.561403513,0,38,0.842105269,2,0.400000006,3,0.666666687,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.636573553,7,1,4,,,47,11,793,,,503,,,,,17.67000008,4.940000057,1.200000048,,,,,,30,0.600000024,0,37,0.810810804,,,,,,,d53be14275577becf5d98ded653a6599
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Control,Baseline,Urban,5010832,3,,Female,,No,12,Somaligna,87,,,28,27,,35,87,0.870000005,0,87,1,,,,,,28,0.560000002,0,28,1,35,0.61403507,0,38,0.921052635,0,0,2,0,,,,,,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574901283,7,1,3,,,47,61,772,,,501,,,,,3.039999962,7.119999886,1.700000048,,,,,,27,0.540000021,0,30,0.899999976,,,,,,,1d42c7bf8dad5e53939b880f73fb47d9
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Full treatment,Baseline,Rural,5014130,3,,Female,,Yes,11,Somaligna,91.52542114,,,48.62068939,46.07143021,,63.33333206,90,0.899999976,1,99,0.909090936,,,,,,47,0.939999998,2,50,0.939999998,57,1,6,57,1,3,0.600000024,5,0.600000024,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323790669,8,1,3,,,30,1,297,,,501,,,,,1,1,4.699999809,,,,,,43,0.860000014,4,50,0.860000014,,,,,,,c817118501470ff395fd280071839dd1
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Control,Baseline,Urban,5021633,3,,Female,,No,8,Somaligna,109.0909119,,,38,37,,38,100,1,5,100,1,,,,,,38,0.75999999,0,38,1,38,0.666666687,0,38,1,3,0.600000024,3,1,,,,,,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644481599,7,1,3,,,47,14,772,,,502,,,,,10.15999985,1.399999976,2.900000095,,,,,,37,0.74000001,0,39,0.948717952,,,,,,,d430f41a64afe12d188df613246b6dcd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Full treatment,Baseline,Rural,5014134,2,,Male,,Yes,9,Somaligna,49,,,36,38,,49,49,0.49000001,0,51,0.960784316,,,,,,36,0.720000029,0,38,0.947368443,49,0.859649122,0,52,0.942307711,4,0.800000012,4,1,,,,,,,,,,1,0.200000003,5,0.200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936926305,8,1,2,,,30,1,619,,,501,,,,,1,1,13.60000038,,,,,,38,0.75999999,0,44,0.863636374,,,,,,,c817118501470ff395fd280071839dd1
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Control,Baseline,Urban,5032525,3,,Male,,No,11,Somaligna,77,,,20,28,,43,77,0.769999981,0,86,0.895348847,,,,,,20,0.400000006,0,23,0.869565189,43,0.754385948,0,50,0.860000014,1,0.200000003,4,0.25,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.489149451,7,1,4,,,47,11,793,,,503,,,,,17.67000008,0.870000005,6.199999809,,,,,,28,0.560000002,0,33,0.848484874,,,,,,,b3f17cac09f62eeafc45077fad2ca3bd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Somali,,,Control,Baseline,Rural,5032228,3,,Male,,Yes,12,Somaligna,0,,,0,0,,0,0,0,41,10,0,,,,,,0,0,40,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.059989691,7,1,4,,,47,11,793,,,503,,,,,17.67000008,2.710000038,4.090000153,,,,,,0,0,41,5,0,,,,,,,fd7fd5eed41face0c87c5c095df663f4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Somali,,,Full treatment,Baseline,Rural,5051329,3,,Male,,No,10,Somaligna,69,,,0,18,,0,69,0.689999998,0,69,1,,,,,,0,0,32,5,0,0,0,40,8,0,0,0,0,0,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275566548,8,1,4,,,30,1,550,,,505,,,,,1,1,4,,,,,,18,0.360000014,0,20,0.899999976,,,,,,,965c1d8b97009cec6e90620502e2fed1
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Somali,,,Control,Baseline,Rural,5032633,3,,Female,,No,13,Somaligna,93,,,26,16,,20,93,0.930000007,0,100,0.930000007,,,,,,26,0.519999981,0,34,0.764705896,20,0.350877196,0,23,0.869565189,2,0.400000006,2,1,,,,,,,,,,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556015372,7,1,3,,,47,11,772,,,503,,,,,17.67000008,1.059999943,1.899999976,,,,,,16,0.319999993,0,24,0.666666687,,,,,,,11fa818e92f75245e45c98b4d146dca8
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Somali,,,Control,Baseline,Rural,5032336,3,,Female,,No,12,Somaligna,37,,,22,20,,22,37,0.370000005,0,45,0.822222233,,,,,,22,0.439999998,0,28,0.785714269,22,0.3859649,0,27,0.814814806,2,0.400000006,2,1,,,,,,,,,,1,0.200000003,5,0.200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3184793,7,1,3,,,47,11,772,,,503,,,,,17.67000008,4.940000057,1.700000048,,,,,,20,0.400000006,0,29,0.689655185,,,,,,,d53be14275577becf5d98ded653a6599
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Full treatment,Baseline,Urban,5010221,2,,Male,,Yes,9,Somaligna,91,,,34,44.48275757,,37,91,0.910000026,0,91,1,,,,,,34,0.680000007,0,40,0.850000024,37,0.649122834,0,38,0.973684192,2,0.400000006,3,0.666666687,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479210228,8,1,2,,,30,1,619,,,501,,,,,1,0.74000001,9.399999619,,,,,,43,0.860000014,2,50,0.860000014,,,,,,,e0f15947356dd6767b3b6797b13da261
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Somali,,,Control,Baseline,Urban,5010216,2,,Female,,Yes,11,Somaligna,54,,,21,20,,36,54,0.540000021,0,59,0.915254235,,,,,,21,0.419999987,0,24,0.875,36,0.631578922,0,38,0.947368443,3,0.600000024,3,1,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182767689,7,1,1,,,47,61,959,,,501,,,,,3.039999962,0.74000001,5.199999809,,,,,,20,0.400000006,0,23,0.869565189,,,,,,,e0f15947356dd6767b3b6797b13da261
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Control,Baseline,Urban,5010823,3,,Male,,No,14,Somaligna,100,,,34,34,,37,100,1,0,100,1,,,,,,34,0.680000007,0,34,1,37,0.649122834,0,38,0.973684192,3,0.600000024,3,1,,,,,,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.710172117,7,1,4,,,47,61,793,,,501,,,,,3.039999962,7.119999886,2.099999905,,,,,,34,0.680000007,0,34,1,,,,,,,1d42c7bf8dad5e53939b880f73fb47d9
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Full treatment,Baseline,Urban,5053002,3,,Male,,No,10,Somaligna,61,,,47,40,,50,61,0.610000014,0,71,0.85915494,,,,,,47,0.939999998,0,47,1,50,0.877192974,0,52,0.961538434,1,0.200000003,4,0.25,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275566548,8,1,4,,,30,1,550,,,505,,,,,1,1,4,,,,,,40,0.800000012,0,45,0.888888896,,,,,,,6fd3256dffe5e9f3f72a85dcba655278
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Control,Baseline,Rural,5011011,2,,Female,,No,10,Somaligna,0,,,0,0,,0,0,0,44,9,0,,,,,,0,0,46,5,0,0,0,36,7,0,0,0,0,0,,,,,,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.090379238,7,1,1,,,47,61,959,,,501,,,,,3.039999962,8.449999809,7.699999809,,,,,,0,0,42,5,0,,,,,,,baa4579c823c46b028d2022aa7b05f6d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Somali,,,Control,Baseline,Urban,5010204,2,,Male,,Yes,13,Somaligna,66,,,29,35,,66.12245178,66,0.660000026,0,66,1,,,,,,29,0.579999983,0,30,0.966666639,54,0.947368443,11,56,0.964285731,4,0.800000012,5,0.800000012,,,,,,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330387712,7,1,2,,,47,61,1168,,,501,,,,,3.039999962,0.74000001,9.399999619,,,,,,35,0.699999988,0,37,0.945945919,,,,,,,e0f15947356dd6767b3b6797b13da261
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Somali,,,Control,Baseline,Rural,5022104,2,,Male,,No,10,Somaligna,59,,,19,22,,24,59,0.589999974,0,60,0.983333349,,,,,,19,0.379999995,0,19,1,24,0.421052635,0,27,0.888888896,0,0,2,0,,,,,,,,,,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.711152136,7,1,2,,,47,14,1168,,,502,,,,,10.15999985,1.120000005,4,,,,,,22,0.439999998,0,22,1,,,,,,,c8ee3f3a71c7f06080ea0d4bad34e126
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Control,Baseline,Rural,5032429,3,,Female,,No,11,Somaligna,52,,,27,12,,18,52,0.519999981,0,62,0.838709652,,,,,,27,0.540000021,0,32,0.84375,18,0.315789461,0,27,0.666666687,2,0.400000006,2,1,,,,,,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.523934841,7,1,3,,,47,11,772,,,503,,,,,17.67000008,5.519999981,1,,,,,,12,0.239999995,0,17,0.70588237,,,,,,,3d900813ce8ed7176aa8819e1d483aac
